ProductID	Product	Supplier	Category	Subcategory
1022	"Fiskars Trimmer, Steel"	Fiskars	Office supplies	Other stationery
1023	"GlobeWeis Business Envelopes, Recycled"	GlobeWeis	Office supplies	Envelopes
1024	"GlobeWeis Business Envelopes, Security-Tint"	GlobeWeis	Office supplies	Envelopes
1025	"GlobeWeis Business Envelopes, Set of 50"	GlobeWeis	Office supplies	Envelopes
1026	"GlobeWeis Business Envelopes, with clear poly window"	GlobeWeis	Office supplies	Envelopes
1027	"GlobeWeis Clasp Envelope, Recycled"	GlobeWeis	Office supplies	Envelopes
1028	"GlobeWeis Clasp Envelope, Security-Tint"	GlobeWeis	Office supplies	Envelopes
1029	"GlobeWeis Clasp Envelope, Set of 50"	GlobeWeis	Office supplies	Envelopes
1030	"GlobeWeis Clasp Envelope, with clear poly window"	GlobeWeis	Office supplies	Envelopes
1031	"GlobeWeis Interoffice Envelope, Recycled"	GlobeWeis	Office supplies	Envelopes
1032	"GlobeWeis Interoffice Envelope, Security-Tint"	GlobeWeis	Office supplies	Envelopes
1033	"GlobeWeis Interoffice Envelope, Set of 50"	GlobeWeis	Office supplies	Envelopes
1034	"GlobeWeis Interoffice Envelope, with clear poly window"	GlobeWeis	Office supplies	Envelopes
1035	"GlobeWeis Mailers, Recycled"	GlobeWeis	Office supplies	Envelopes
1036	"GlobeWeis Mailers, Security-Tint"	GlobeWeis	Office supplies	Envelopes
1037	"GlobeWeis Mailers, Set of 50"	GlobeWeis	Office supplies	Envelopes
1038	"GlobeWeis Mailers, with clear poly window"	GlobeWeis	Office supplies	Envelopes
1039	"GlobeWeis Manila Envelope, Recycled"	GlobeWeis	Office supplies	Envelopes
1040	"GlobeWeis Manila Envelope, Security-Tint"	GlobeWeis	Office supplies	Envelopes
1041	"GlobeWeis Manila Envelope, Set of 50"	GlobeWeis	Office supplies	Envelopes
1042	"GlobeWeis Manila Envelope, with clear poly window"	GlobeWeis	Office supplies	Envelopes
1043	"GlobeWeis Peel and Seal, Recycled"	GlobeWeis	Office supplies	Envelopes
1044	"GlobeWeis Peel and Seal, Security-Tint"	GlobeWeis	Office supplies	Envelopes
1045	"GlobeWeis Peel and Seal, Set of 50"	GlobeWeis	Office supplies	Envelopes
1046	"GlobeWeis Peel and Seal, with clear poly window"	GlobeWeis	Office supplies	Envelopes
1047	DBA joke mug - daaaaaa-ta (Black)	Graphic Design Institute	Games and toys	Novelty gifts
1048	DBA joke mug - daaaaaa-ta (White)	Graphic Design Institute	Games and toys	Novelty gifts
1049	DBA joke mug - I will get you in order (Black)	Graphic Design Institute	Games and toys	Novelty gifts
1050	DBA joke mug - I will get you in order (White)	Graphic Design Institute	Games and toys	Novelty gifts
1051	DBA joke mug - it depends (Black)	Graphic Design Institute	Games and toys	Novelty gifts
1052	DBA joke mug - it depends (White)	Graphic Design Institute	Games and toys	Novelty gifts
1053	DBA joke mug - mind if I join you? (Black)	Graphic Design Institute	Games and toys	Novelty gifts
1054	DBA joke mug - mind if I join you? (White)	Graphic Design Institute	Games and toys	Novelty gifts
1055	DBA joke mug - SELECT caffeine FROM mug (Black)	Graphic Design Institute	Games and toys	Novelty gifts
1056	DBA joke mug - SELECT caffeine FROM mug (White)	Graphic Design Institute	Games and toys	Novelty gifts
1057	DBA joke mug - two types of DBAs (Black)	Graphic Design Institute	Games and toys	Novelty gifts
1058	DBA joke mug - two types of DBAs (White)	Graphic Design Institute	Games and toys	Novelty gifts
1059	DBA joke mug - you might be a DBA if (Black)	Graphic Design Institute	Games and toys	Novelty gifts
1060	DBA joke mug - you might be a DBA if (White)	Graphic Design Institute	Games and toys	Novelty gifts
1061	"Developer joke mug - (hip, hip, array) (Black)"	Graphic Design Institute	Games and toys	Novelty gifts
1062	"Developer joke mug - (hip, hip, array) (White)"	Graphic Design Institute	Games and toys	Novelty gifts
1063	Developer joke mug - a foo walks into a bar (Black)	Graphic Design Institute	Games and toys	Novelty gifts
1064	Developer joke mug - a foo walks into a bar (White)	Graphic Design Institute	Games and toys	Novelty gifts
1065	Developer joke mug - fun was unexpected at this time (Black)	Graphic Design Institute	Games and toys	Novelty gifts
1066	Developer joke mug - fun was unexpected at this time (White)	Graphic Design Institute	Games and toys	Novelty gifts
1067	Developer joke mug - inheritance is the OO way to become wealthy (Black)	Graphic Design Institute	Games and toys	Novelty gifts
1068	Developer joke mug - inheritance is the OO way to become wealthy (White)	Graphic Design Institute	Games and toys	Novelty gifts
1069	Developer joke mug - Oct 31 = Dec 25 (Black)	Graphic Design Institute	Games and toys	Novelty gifts
1070	Developer joke mug - Oct 31 = Dec 25 (White)	Graphic Design Institute	Games and toys	Novelty gifts
1071	Developer joke mug - old C developers never die (Black)	Graphic Design Institute	Games and toys	Novelty gifts
1072	Developer joke mug - old C developers never die (White)	Graphic Design Institute	Games and toys	Novelty gifts
1073	Developer joke mug - that's a hardware problem (Black)	Graphic Design Institute	Games and toys	Novelty gifts
1074	Developer joke mug - that's a hardware problem (White)	Graphic Design Institute	Games and toys	Novelty gifts
1075	Developer joke mug - there are 10 types of people in the world (Black)	Graphic Design Institute	Games and toys	Novelty gifts
1076	Developer joke mug - there are 10 types of people in the world (White)	Graphic Design Institute	Games and toys	Novelty gifts
1077	Developer joke mug - this code was generated by a tool (Black)	Graphic Design Institute	Games and toys	Novelty gifts
1078	Developer joke mug - this code was generated by a tool (White)	Graphic Design Institute	Games and toys	Novelty gifts
1079	Developer joke mug - understanding recursion requires understanding recursion (Black)	Graphic Design Institute	Games and toys	Novelty gifts
1080	Developer joke mug - understanding recursion requires understanding recursion (White)	Graphic Design Institute	Games and toys	Novelty gifts
1081	Developer joke mug - when your hammer is C++ (Black)	Graphic Design Institute	Games and toys	Novelty gifts
1082	Developer joke mug - when your hammer is C++ (White)	Graphic Design Institute	Games and toys	Novelty gifts
1083	IT joke mug - hardware: part of the computer that can be kicked (Black)	Graphic Design Institute	Games and toys	Novelty gifts
1084	IT joke mug - hardware: part of the computer that can be kicked (White)	Graphic Design Institute	Games and toys	Novelty gifts
1085	IT joke mug - keyboard not found … press F1 to continue (Black)	Graphic Design Institute	Games and toys	Novelty gifts
1086	IT joke mug - keyboard not found … press F1 to continue (White)	Graphic Design Institute	Games and toys	Novelty gifts
1087	IT joke mug - that behavior is by design (Black)	Graphic Design Institute	Games and toys	Novelty gifts
1088	IT joke mug - that behavior is by design (White)	Graphic Design Institute	Games and toys	Novelty gifts
1089	"Green Bar Cards & Envelopes, 8.5 x 11"	Green Bar	Office supplies	Paper
1090	"Green Bar Cards & Envelopes, Multicolor"	Green Bar	Office supplies	Paper
1091	"Green Bar Cards & Envelopes, Premium"	Green Bar	Office supplies	Paper
1092	"Green Bar Cards & Envelopes, Recycled"	Green Bar	Office supplies	Paper
1093	"Green Bar Computer Printout Paper, 8.5 x 11"	Green Bar	Office supplies	Paper
1094	"Green Bar Computer Printout Paper, Multicolor"	Green Bar	Office supplies	Paper
1095	"Green Bar Computer Printout Paper, Premium"	Green Bar	Office supplies	Paper
1096	"Green Bar Computer Printout Paper, Recycled"	Green Bar	Office supplies	Paper
1097	"Green Bar Memo Slips, 8.5 x 11"	Green Bar	Office supplies	Paper
1098	"Green Bar Memo Slips, Multicolor"	Green Bar	Office supplies	Paper
1099	"Green Bar Memo Slips, Premium"	Green Bar	Office supplies	Paper
1100	"Green Bar Memo Slips, Recycled"	Green Bar	Office supplies	Paper
1101	"Green Bar Message Books, 8.5 x 11"	Green Bar	Office supplies	Paper
1102	"Green Bar Message Books, Multicolor"	Green Bar	Office supplies	Paper
1103	"Green Bar Message Books, Premium"	Green Bar	Office supplies	Paper
1104	"Green Bar Message Books, Recycled"	Green Bar	Office supplies	Paper
1105	"Green Bar Note Cards, 8.5 x 11"	Green Bar	Office supplies	Paper
1106	"Green Bar Note Cards, Multicolor"	Green Bar	Office supplies	Paper
1107	"Green Bar Note Cards, Premium"	Green Bar	Office supplies	Paper
1108	"Green Bar Parchment Paper, 8.5 x 11"	Green Bar	Office supplies	Paper
1109	"Green Bar Parchment Paper, Multicolor"	Green Bar	Office supplies	Paper
1110	"Green Bar Parchment Paper, Premium"	Green Bar	Office supplies	Paper
1111	"Green Bar Parchment Paper, Recycled"	Green Bar	Office supplies	Paper
1112	"Hamilton Beach Blender, Black"	Hamilton Beach	Appliances	Blenders
1113	"Hamilton Beach Blender, Silver"	Hamilton Beach	Appliances	Blenders
1114	"Hamilton Beach Blender, White"	Hamilton Beach	Appliances	Blenders
1115	"Hamilton Beach Coffee Grinder, Black"	Hamilton Beach	Appliances	Coffee machines
1116	"Hamilton Beach Coffee Grinder, Red"	Hamilton Beach	Appliances	Coffee machines
1117	"Hamilton Beach Coffee Grinder, Silver"	Hamilton Beach	Appliances	Coffee machines
1118	"Hamilton Beach Coffee Grinder, White"	Hamilton Beach	Appliances	Coffee machines
1119	"Hamilton Beach Microwave, Black"	Hamilton Beach	Appliances	Microwaves
1120	"Hamilton Beach Microwave, Red"	Hamilton Beach	Appliances	Microwaves
1121	"Hamilton Beach Microwave, Silver"	Hamilton Beach	Appliances	Microwaves
1122	"Hamilton Beach Microwave, White"	Hamilton Beach	Appliances	Microwaves
1123	"Hamilton Beach Refrigerator, Black"	Hamilton Beach	Appliances	Refrigerators
1124	"Hamilton Beach Refrigerator, Red"	Hamilton Beach	Appliances	Refrigerators
1125	"Hamilton Beach Refrigerator, Silver"	Hamilton Beach	Appliances	Refrigerators
1126	"Hamilton Beach Refrigerator, White"	Hamilton Beach	Appliances	Refrigerators
1127	"Hamilton Beach Stove, Black"	Hamilton Beach	Appliances	Stoves
1128	"Hamilton Beach Stove, Red"	Hamilton Beach	Appliances	Stoves
1129	"Hamilton Beach Stove, Silver"	Hamilton Beach	Appliances	Stoves
1130	"Hamilton Beach Stove, White"	Hamilton Beach	Appliances	Stoves
1131	"Hamilton Beach Toaster, Black"	Hamilton Beach	Appliances	Toasters
1132	"Hamilton Beach Toaster, Red"	Hamilton Beach	Appliances	Toasters
1133	"Hamilton Beach Toaster, Silver"	Hamilton Beach	Appliances	Toasters
1134	"Hamilton Beach Toaster, White"	Hamilton Beach	Appliances	Toasters
1135	"Harbour Creations Bag Chairs, Adjustable"	Harbour Creations	Furniture	Chairs
1136	"Harbour Creations Bag Chairs, Black"	Harbour Creations	Furniture	Chairs
1137	"Harbour Creations Bag Chairs, Red"	Harbour Creations	Furniture	Chairs
1138	"Harbour Creations Bag Chairs, Set of Two"	Harbour Creations	Furniture	Chairs
1139	"Harbour Creations Chairmat, Adjustable"	Harbour Creations	Furniture	Chairs
1140	"Harbour Creations Chairmat, Black"	Harbour Creations	Furniture	Chairs
1141	"Harbour Creations Chairmat, Red"	Harbour Creations	Furniture	Chairs
1142	"Harbour Creations Chairmat, Set of Two"	Harbour Creations	Furniture	Chairs
1143	"Harbour Creations Executive Leather Armchair, Adjustable"	Harbour Creations	Furniture	Chairs
1144	"Harbour Creations Executive Leather Armchair, Black"	Harbour Creations	Furniture	Chairs
1145	"Harbour Creations Executive Leather Armchair, Red"	Harbour Creations	Furniture	Chairs
1146	"Harbour Creations Rocking Chair, Adjustable"	Harbour Creations	Furniture	Chairs
1147	"Harbour Creations Rocking Chair, Black"	Harbour Creations	Furniture	Chairs
1148	"Harbour Creations Rocking Chair, Red"	Harbour Creations	Furniture	Chairs
1149	"Harbour Creations Rocking Chair, Set of Two"	Harbour Creations	Furniture	Chairs
1150	"Harbour Creations Steel Folding Chair, Adjustable"	Harbour Creations	Furniture	Chairs
1151	"Harbour Creations Steel Folding Chair, Black"	Harbour Creations	Furniture	Chairs
1152	"Harbour Creations Steel Folding Chair, Red"	Harbour Creations	Furniture	Chairs
1153	"Harbour Creations Steel Folding Chair, Set of Two"	Harbour Creations	Furniture	Chairs
1154	"Harbour Creations Swivel Stool, Adjustable"	Harbour Creations	Furniture	Chairs
1155	"Harbour Creations Swivel Stool, Black"	Harbour Creations	Furniture	Chairs
1156	"Harbour Creations Swivel Stool, Red"	Harbour Creations	Furniture	Chairs
1157	"Harbour Creations Swivel Stool, Set of Two"	Harbour Creations	Furniture	Chairs
1158	"Harbour Creations Color Coded Labels, 5000 Label Set"	Harbour Creations	Office supplies	Labels
1159	"Harbour Creations Color Coded Labels, Adjustable"	Harbour Creations	Office supplies	Labels
1160	"Harbour Creations Color Coded Labels, Alphabetical"	Harbour Creations	Office supplies	Labels
1161	"Harbour Creations Color Coded Labels, Laser Printer Compatible"	Harbour Creations	Office supplies	Labels
1162	"Harbour Creations File Folder Labels, 5000 Label Set"	Harbour Creations	Office supplies	Labels
1163	"Harbour Creations File Folder Labels, Adjustable"	Harbour Creations	Office supplies	Labels
1164	"Harbour Creations File Folder Labels, Alphabetical"	Harbour Creations	Office supplies	Labels
1165	"Harbour Creations File Folder Labels, Laser Printer Compatible"	Harbour Creations	Office supplies	Labels
1166	"Harbour Creations Legal Exhibit Labels, 5000 Label Set"	Harbour Creations	Office supplies	Labels
1167	"Harbour Creations Legal Exhibit Labels, Adjustable"	Harbour Creations	Office supplies	Labels
1168	"Harbour Creations Legal Exhibit Labels, Alphabetical"	Harbour Creations	Office supplies	Labels
1169	"Harbour Creations Legal Exhibit Labels, Laser Printer Compatible"	Harbour Creations	Office supplies	Labels
1170	"Harbour Creations Removable Labels, 5000 Label Set"	Harbour Creations	Office supplies	Labels
1171	"Harbour Creations Removable Labels, Adjustable"	Harbour Creations	Office supplies	Labels
1172	"Harbour Creations Removable Labels, Laser Printer Compatible"	Harbour Creations	Office supplies	Labels
1173	"Harbour Creations Round Labels, 5000 Label Set"	Harbour Creations	Office supplies	Labels
1174	"Harbour Creations Round Labels, Adjustable"	Harbour Creations	Office supplies	Labels
1175	"Harbour Creations Round Labels, Alphabetical"	Harbour Creations	Office supplies	Labels
1176	"Harbour Creations Round Labels, Laser Printer Compatible"	Harbour Creations	Office supplies	Labels
1177	"Harbour Creations Shipping Labels, 5000 Label Set"	Harbour Creations	Office supplies	Labels
1178	"Harbour Creations Shipping Labels, Adjustable"	Harbour Creations	Office supplies	Labels
1179	"Harbour Creations Shipping Labels, Alphabetical"	Harbour Creations	Office supplies	Labels
1180	"Harbour Creations Shipping Labels, Laser Printer Compatible"	Harbour Creations	Office supplies	Labels
1181	"Hewlett Copy Machine, Color"	Hewlett	Technology	Copiers
1182	"Hewlett Copy Machine, Laser"	Hewlett	Technology	Copiers
1183	"Hewlett Fax and Copier, Color"	Hewlett	Technology	Copiers
1184	"Hewlett Fax and Copier, Digital"	Hewlett	Technology	Copiers
1185	"Hewlett Fax and Copier, High-Speed"	Hewlett	Technology	Copiers
1186	"Hewlett Fax and Copier, Laser"	Hewlett	Technology	Copiers
1187	"Hewlett Fax Machine, Color"	Hewlett	Technology	Copiers
1188	"Hewlett Fax Machine, Digital"	Hewlett	Technology	Copiers
1189	"Hewlett Fax Machine, High-Speed"	Hewlett	Technology	Copiers
1190	"Hewlett Fax Machine, Laser"	Hewlett	Technology	Copiers
1191	"Hewlett Ink, Color"	Hewlett	Technology	Copiers
1192	"Hewlett Ink, Digital"	Hewlett	Technology	Copiers
1193	"Hewlett Ink, High-Speed"	Hewlett	Technology	Copiers
1194	"Hewlett Ink, Laser"	Hewlett	Technology	Copiers
1195	"Hewlett Personal Copier, Color"	Hewlett	Technology	Copiers
1196	"Hewlett Personal Copier, Digital"	Hewlett	Technology	Copiers
1197	"Hewlett Personal Copier, High-Speed"	Hewlett	Technology	Copiers
1198	"Hewlett Personal Copier, Laser"	Hewlett	Technology	Copiers
1199	"Hewlett Wireless Fax, Color"	Hewlett	Technology	Copiers
1200	"Hewlett Wireless Fax, Digital"	Hewlett	Technology	Copiers
1201	"Hewlett Wireless Fax, High-Speed"	Hewlett	Technology	Copiers
1202	"Hewlett Wireless Fax, Laser"	Hewlett	Technology	Copiers
1203	"Hon Bag Chairs, Adjustable"	Hon	Furniture	Chairs
1204	"Hon Bag Chairs, Black"	Hon	Furniture	Chairs
1205	"Hon Bag Chairs, Red"	Hon	Furniture	Chairs
1206	"Hon Bag Chairs, Set of Two"	Hon	Furniture	Chairs
1207	"Hon Chairmat, Adjustable"	Hon	Furniture	Chairs
1208	"Hon Chairmat, Black"	Hon	Furniture	Chairs
1209	"Hon Chairmat, Red"	Hon	Furniture	Chairs
1210	"Hon Chairmat, Set of Two"	Hon	Furniture	Chairs
1211	"Hon Executive Leather Armchair, Adjustable"	Hon	Furniture	Chairs
1212	"Hon Executive Leather Armchair, Black"	Hon	Furniture	Chairs
1213	"Hon Executive Leather Armchair, Red"	Hon	Furniture	Chairs
1214	"Hon Rocking Chair, Adjustable"	Hon	Furniture	Chairs
1215	"Hon Rocking Chair, Black"	Hon	Furniture	Chairs
1216	"Hon Rocking Chair, Red"	Hon	Furniture	Chairs
1217	"Hon Rocking Chair, Set of Two"	Hon	Furniture	Chairs
1218	"Hon Steel Folding Chair, Adjustable"	Hon	Furniture	Chairs
1219	"Hon Steel Folding Chair, Black"	Hon	Furniture	Chairs
1220	"Hon Steel Folding Chair, Red"	Hon	Furniture	Chairs
1221	"Hon Steel Folding Chair, Set of Two"	Hon	Furniture	Chairs
1222	"Hon Swivel Stool, Adjustable"	Hon	Furniture	Chairs
1223	"Hon Swivel Stool, Black"	Hon	Furniture	Chairs
1224	"Hon Swivel Stool, Red"	Hon	Furniture	Chairs
1225	"Hon Swivel Stool, Set of Two"	Hon	Furniture	Chairs
1226	"Hon Coffee Table, Adjustable Height"	Hon	Furniture	Tables
1227	"Hon Coffee Table, Fully Assembled"	Hon	Furniture	Tables
1228	"Hon Coffee Table, with Bottom Storage"	Hon	Furniture	Tables
1229	"Hon Computer Table, Adjustable Height"	Hon	Furniture	Tables
1230	"Hon Computer Table, Fully Assembled"	Hon	Furniture	Tables
1231	"Hon Computer Table, with Bottom Storage"	Hon	Furniture	Tables
1232	"Hon Conference Table, Adjustable Height"	Hon	Furniture	Tables
1233	"Hon Conference Table, Rectangular"	Hon	Furniture	Tables
1234	"Hon Round Table, Rectangular"	Hon	Furniture	Tables
1235	"Hon Round Table, with Bottom Storage"	Hon	Furniture	Tables
1236	"Hon Training Table, Adjustable Height"	Hon	Furniture	Tables
1237	"Hon Training Table, Fully Assembled"	Hon	Furniture	Tables
1238	"Hon Training Table, with Bottom Storage"	Hon	Furniture	Tables
1239	"Hon Wood Table, Fully Assembled"	Hon	Furniture	Tables
1240	"Hon Wood Table, Rectangular"	Hon	Furniture	Tables
1241	"Hon Wood Table, with Bottom Storage"	Hon	Furniture	Tables
1242	"Hon Color Coded Labels, 5000 Label Set"	Hon	Office supplies	Labels
1243	"Hon Color Coded Labels, Adjustable"	Hon	Office supplies	Labels
1244	"Hon Color Coded Labels, Alphabetical"	Hon	Office supplies	Labels
1245	"Hon Color Coded Labels, Laser Printer Compatible"	Hon	Office supplies	Labels
1246	"Hon File Folder Labels, 5000 Label Set"	Hon	Office supplies	Labels
1247	"Hon File Folder Labels, Adjustable"	Hon	Office supplies	Labels
1248	"Hon File Folder Labels, Alphabetical"	Hon	Office supplies	Labels
1249	"Hon File Folder Labels, Laser Printer Compatible"	Hon	Office supplies	Labels
1250	"Hon Legal Exhibit Labels, 5000 Label Set"	Hon	Office supplies	Labels
1251	"Hon Legal Exhibit Labels, Adjustable"	Hon	Office supplies	Labels
1252	"Hon Legal Exhibit Labels, Alphabetical"	Hon	Office supplies	Labels
1253	"Hon Legal Exhibit Labels, Laser Printer Compatible"	Hon	Office supplies	Labels
1254	"Hon Removable Labels, 5000 Label Set"	Hon	Office supplies	Labels
1255	"Hon Removable Labels, Adjustable"	Hon	Office supplies	Labels
1256	"Hon Removable Labels, Laser Printer Compatible"	Hon	Office supplies	Labels
1257	"Hon Round Labels, 5000 Label Set"	Hon	Office supplies	Labels
1258	"Hon Round Labels, Adjustable"	Hon	Office supplies	Labels
1259	"Hon Round Labels, Alphabetical"	Hon	Office supplies	Labels
