CityID,City,State,Country,Subregion,Region
12761,Yocemento,Kansas,United States,Northern America,Americas
12762,Yoder,Kansas,United States,Northern America,Americas
12763,Zenda,Kansas,United States,Northern America,Americas
12764,Zurich,Kansas,United States,Northern America,Americas
12765,Aberdeen,Kentucky,United States,Northern America,Americas
12766,Adairville,Kentucky,United States,Northern America,Americas
12767,Adams,Kentucky,United States,Northern America,Americas
12768,Adolphus,Kentucky,United States,Northern America,Americas
12769,Albany,Kentucky,United States,Northern America,Americas
12770,Alexandria,Kentucky,United States,Northern America,Americas
12771,Allegre,Kentucky,United States,Northern America,Americas
12772,Allen,Kentucky,United States,Northern America,Americas
12773,Allensville,Kentucky,United States,Northern America,Americas
12774,Almo,Kentucky,United States,Northern America,Americas
12775,Alton,Kentucky,United States,Northern America,Americas
12776,Alva,Kentucky,United States,Northern America,Americas
12777,Alvaton,Kentucky,United States,Northern America,Americas
12778,Anchorage,Kentucky,United States,Northern America,Americas
12779,Anneta,Kentucky,United States,Northern America,Americas
12780,Annville,Kentucky,United States,Northern America,Americas
12781,Anthoston,Kentucky,United States,Northern America,Americas
12782,Anton,Kentucky,United States,Northern America,Americas
12783,Argo,Kentucky,United States,Northern America,Americas
12784,Arlington,Kentucky,United States,Northern America,Americas
12785,Artemus,Kentucky,United States,Northern America,Americas
12786,Ashland,Kentucky,United States,Northern America,Americas
12787,Athens,Kentucky,United States,Northern America,Americas
12788,Athertonville,Kentucky,United States,Northern America,Americas
12789,Auburn,Kentucky,United States,Northern America,Americas
12790,Audubon Park,Kentucky,United States,Northern America,Americas
12791,Augusta,Kentucky,United States,Northern America,Americas
12792,Aurora,Kentucky,United States,Northern America,Americas
12793,Austin,Kentucky,United States,Northern America,Americas
12794,Auxier,Kentucky,United States,Northern America,Americas
12795,Avawam,Kentucky,United States,Northern America,Americas
12796,Avon,Kentucky,United States,Northern America,Americas
12797,Bagdad,Kentucky,United States,Northern America,Americas
12798,Balltown,Kentucky,United States,Northern America,Americas
12799,Bandana,Kentucky,United States,Northern America,Americas
12800,Bank Lick,Kentucky,United States,Northern America,Americas
12801,Barbourmeade,Kentucky,United States,Northern America,Americas
12802,Barbourville,Kentucky,United States,Northern America,Americas
12803,Bardstown,Kentucky,United States,Northern America,Americas
12804,Bardwell,Kentucky,United States,Northern America,Americas
12805,Barlow,Kentucky,United States,Northern America,Americas
12806,Baskett,Kentucky,United States,Northern America,Americas
12807,Battletown,Kentucky,United States,Northern America,Americas
12808,Beattyville,Kentucky,United States,Northern America,Americas
12809,Beaumont,Kentucky,United States,Northern America,Americas
12810,Beaver Dam,Kentucky,United States,Northern America,Americas
12811,Beaverlick,Kentucky,United States,Northern America,Americas
12812,Beda,Kentucky,United States,Northern America,Americas
12813,Bedford,Kentucky,United States,Northern America,Americas
12814,Bee Spring,Kentucky,United States,Northern America,Americas
12815,Beech Grove,Kentucky,United States,Northern America,Americas
12816,Beechburg,Kentucky,United States,Northern America,Americas
12817,Beechmont,Kentucky,United States,Northern America,Americas
12818,Beechwood,Kentucky,United States,Northern America,Americas
12819,Beechwood Village,Kentucky,United States,Northern America,Americas
12820,Belcher,Kentucky,United States,Northern America,Americas
12821,Bell City,Kentucky,United States,Northern America,Americas
12822,Bellefonte,Kentucky,United States,Northern America,Americas
12823,Bellemeade,Kentucky,United States,Northern America,Americas
12824,Belleview,Kentucky,United States,Northern America,Americas
12825,Bellevue,Kentucky,United States,Northern America,Americas
12826,Belmont,Kentucky,United States,Northern America,Americas
12827,Belton,Kentucky,United States,Northern America,Americas
12828,Benham,Kentucky,United States,Northern America,Americas
12829,Benton,Kentucky,United States,Northern America,Americas
12830,Berea,Kentucky,United States,Northern America,Americas
12831,Bernstadt,Kentucky,United States,Northern America,Americas
12832,Berry,Kentucky,United States,Northern America,Americas
12833,Betsy Layne,Kentucky,United States,Northern America,Americas
12834,Beulah,Kentucky,United States,Northern America,Americas
12835,Bewleyville,Kentucky,United States,Northern America,Americas
12836,Big Clifty,Kentucky,United States,Northern America,Americas
12837,Big Spring,Kentucky,United States,Northern America,Americas
12838,Birdsville,Kentucky,United States,Northern America,Americas
12839,Blackey,Kentucky,United States,Northern America,Americas
12840,Blackford,Kentucky,United States,Northern America,Americas
12841,Blackmont,Kentucky,United States,Northern America,Americas
12842,Blaine,Kentucky,United States,Northern America,Americas
12843,Blairs Mills,Kentucky,United States,Northern America,Americas
12844,Blandville,Kentucky,United States,Northern America,Americas
12845,Bloomfield,Kentucky,United States,Northern America,Americas
12846,Blue Ridge Manor,Kentucky,United States,Northern America,Americas
12847,Bohon,Kentucky,United States,Northern America,Americas
12848,Bondurant,Kentucky,United States,Northern America,Americas
12849,Bonnieville,Kentucky,United States,Northern America,Americas
12850,Boone,Kentucky,United States,Northern America,Americas
12851,Booneville,Kentucky,United States,Northern America,Americas
12852,Boston,Kentucky,United States,Northern America,Americas
12853,Bourne,Kentucky,United States,Northern America,Americas
12854,Bowling Green,Kentucky,United States,Northern America,Americas
12855,Bradfordsville,Kentucky,United States,Northern America,Americas
12856,Brandenburg,Kentucky,United States,Northern America,Americas
12857,Bremen,Kentucky,United States,Northern America,Americas
12858,Briensburg,Kentucky,United States,Northern America,Americas
12859,Broad Fields,Kentucky,United States,Northern America,Americas
12860,Brodhead,Kentucky,United States,Northern America,Americas
12861,Bromley,Kentucky,United States,Northern America,Americas
12862,Brooklyn,Kentucky,United States,Northern America,Americas
12863,Brooks,Kentucky,United States,Northern America,Americas
12864,Brooksville,Kentucky,United States,Northern America,Americas
12865,Brownsville,Kentucky,United States,Northern America,Americas
12866,Bruin,Kentucky,United States,Northern America,Americas
12867,Buckhorn,Kentucky,United States,Northern America,Americas
12868,Buckner,Kentucky,United States,Northern America,Americas
12869,Buechel,Kentucky,United States,Northern America,Americas
12870,Buffalo,Kentucky,United States,Northern America,Americas
12871,Bullittsville,Kentucky,United States,Northern America,Americas
12872,Burgin,Kentucky,United States,Northern America,Americas
12873,Burkesville,Kentucky,United States,Northern America,Americas
12874,Burlington,Kentucky,United States,Northern America,Americas
12875,Burna,Kentucky,United States,Northern America,Americas
12876,Burning Springs,Kentucky,United States,Northern America,Americas
12877,Burnside,Kentucky,United States,Northern America,Americas
12878,Butler,Kentucky,United States,Northern America,Americas
12879,Cadiz,Kentucky,United States,Northern America,Americas
12880,Cairo,Kentucky,United States,Northern America,Americas
12881,Calhoun,Kentucky,United States,Northern America,Americas
12882,California,Kentucky,United States,Northern America,Americas
12883,Calvary,Kentucky,United States,Northern America,Americas
12884,Calvert City,Kentucky,United States,Northern America,Americas
12885,Camargo,Kentucky,United States,Northern America,Americas
12886,Camp Springs,Kentucky,United States,Northern America,Americas
12887,Campbellsburg,Kentucky,United States,Northern America,Americas
12888,Campbellsville,Kentucky,United States,Northern America,Americas
12889,Campton,Kentucky,United States,Northern America,Americas
12890,Cane Valley,Kentucky,United States,Northern America,Americas
12891,Caneyville,Kentucky,United States,Northern America,Americas
12892,Canmer,Kentucky,United States,Northern America,Americas
12893,Cannel City,Kentucky,United States,Northern America,Americas
12894,Cannonsburg,Kentucky,United States,Northern America,Americas
12895,Canton,Kentucky,United States,Northern America,Americas
12896,Cardwell,Kentucky,United States,Northern America,Americas
12897,Carlisle,Kentucky,United States,Northern America,Americas
12898,Carntown,Kentucky,United States,Northern America,Americas
12899,Carrollton,Kentucky,United States,Northern America,Americas
12900,Carrsville,Kentucky,United States,Northern America,Americas
12901,Carter,Kentucky,United States,Northern America,Americas
12902,Carthage,Kentucky,United States,Northern America,Americas
12903,Carver,Kentucky,United States,Northern America,Americas
12904,Casky,Kentucky,United States,Northern America,Americas
12905,Catlettsburg,Kentucky,United States,Northern America,Americas
12906,Cave City,Kentucky,United States,Northern America,Americas
12907,Cawood,Kentucky,United States,Northern America,Americas
12908,Cayce,Kentucky,United States,Northern America,Americas
12909,Cecilia,Kentucky,United States,Northern America,Americas
12910,Cedar Bluff,Kentucky,United States,Northern America,Americas
12911,Centertown,Kentucky,United States,Northern America,Americas
12912,Central City,Kentucky,United States,Northern America,Americas
12913,Cerulean,Kentucky,United States,Northern America,Americas
12914,Chapel Hill,Kentucky,United States,Northern America,Americas
12915,Chaplin,Kentucky,United States,Northern America,Americas
12916,Charters,Kentucky,United States,Northern America,Americas
12917,Chavies,Kentucky,United States,Northern America,Americas
12918,Cherokee,Kentucky,United States,Northern America,Americas
12919,Chilton,Kentucky,United States,Northern America,Americas
12920,Clarkson,Kentucky,United States,Northern America,Americas
12921,Clay,Kentucky,United States,Northern America,Americas
12922,Clay City,Kentucky,United States,Northern America,Americas
12923,Clay Village,Kentucky,United States,Northern America,Americas
12924,Cleaton,Kentucky,United States,Northern America,Americas
12925,Clifty,Kentucky,United States,Northern America,Americas
12926,Clinton,Kentucky,United States,Northern America,Americas
12927,Closplint,Kentucky,United States,Northern America,Americas
12928,Cloverport,Kentucky,United States,Northern America,Americas
12929,Coal Run Village,Kentucky,United States,Northern America,Americas
12930,Cobb,Kentucky,United States,Northern America,Americas
12931,Cold Spring,Kentucky,United States,Northern America,Americas
12932,Coldiron,Kentucky,United States,Northern America,Americas
